id,time,latitude,longitude,depth,mag,place
ak025ao2iywf,2025-08-20T23:25:58.555Z,60.26,-152.54,92.50,1.10,"54 km WNW of Ninilchik, Alaska"
av93725498,2025-08-20T23:22:29.950Z,54.71,-164.06,10.23,0.40,"44 km WSW of False Pass, Alaska"
nc75226472,2025-08-20T23:20:44.350Z,38.76,-122.72,1.69,0.32,"3 km ESE of The Geysers, CA"
uu80114261,2025-08-20T23:20:32.280Z,37.49,-113.58,10.55,1.48,"8 km NNE of Central, Utah"
us7000qwca,2025-08-20T23:14:23.825Z,17.53,145.32,351.74,4.10,"261 km N of Saipan, Northern Mariana Islands"
nc75226467,2025-08-20T23:13:22.350Z,38.81,-122.82,3.27,0.34,"6 km WNW of The Geysers, CA"
ok2025qhvd,2025-08-20T23:12:41.090Z,34.40,-97.48,10.03,1.13,"6 km SSE of Ratliff City, Oklahoma"
nc75226462,2025-08-20T23:11:42.220Z,37.49,-121.62,7.74,1.08,"23 km NE of Alum Rock, CA"
ak025ao2fo3z,2025-08-20T23:10:18.984Z,63.20,-150.64,122.00,1.70,"66 km SE of Denali National Park, Alaska"
nn00902893,2025-08-20T23:10:05.826Z,37.36,-117.14,7.10,1.10,"39 km SSE of Goldfield, Nevada"
uw62174246,2025-08-20T23:05:41.130Z,46.50,-122.45,20.67,1.21,"4 km SE of Mossyrock, Washington"
ci41270192,2025-08-20T23:00:10.980Z,34.36,-117.09,6.47,1.29,"15 km SW of Lucerne Valley, CA"
ci41270176,2025-08-20T22:49:54.340Z,34.14,-116.44,9.69,0.67,"3 km N of Yucca Valley, CA"
ok2025qhuc,2025-08-20T22:41:14.230Z,35.63,-98.04,6.75,1.39,"7 km ENE of Calumet, Oklahoma"
us6000r2nm,2025-08-20T22:38:41.788Z,-4.03,129.87,36.36,4.20,"128 km SE of Masohi, Indonesia"
uu80114256,2025-08-20T22:36:23.390Z,37.47,-113.58,2.04,1.20,"7 km NNE of Central, Utah"
av93725408,2025-08-20T22:26:20.620Z,60.03,-152.95,3.30,-0.93,"68 km W of Happy Valley, Alaska"
us6000r2nk,2025-08-20T22:24:05.196Z,40.10,36.03,10.00,4.40,"12 km NNW of Sulusaray, Turkey"
ak025ao1wzrr,2025-08-20T22:23:05.517Z,61.39,-150.79,25.80,1.30,"22 km SW of Susitna, Alaska"
nc75226452,2025-08-20T22:21:56.070Z,36.11,-121.58,7.29,1.33,"9 km N of Lopez Point, CA"
uu80114251,2025-08-20T22:19:05.630Z,37.49,-113.58,9.65,1.59,"8 km NNE of Central, Utah"
se60613171,2025-08-20T22:17:31.940Z,35.54,-84.22,15.87,2.39,"6 km SSE of Vonore, Tennessee"
nc75226447,2025-08-20T22:16:53.840Z,38.82,-122.82,3.41,0.86,"7 km NW of The Geysers, CA"
av93725388,2025-08-20T22:15:50.420Z,54.76,-164.00,0.08,0.36,"39 km WSW of False Pass, Alaska"
uu80114241,2025-08-20T22:13:26.260Z,37.48,-113.58,9.65,2.57,"7 km NNE of Central, Utah"
nc75226442,2025-08-20T22:13:17.220Z,36.11,-121.58,7.19,1.31,"10 km N of Lopez Point, CA"
nc75226437,2025-08-20T22:09:14.580Z,38.83,-122.81,2.27,0.26,"8 km W of Cobb, CA"
av93725378,2025-08-20T22:08:15.610Z,57.06,-135.70,6.73,-0.66,"22 km W of Sitka, Alaska"
ci41270160,2025-08-20T22:06:14.020Z,33.69,-116.79,17.92,0.69,"9 km SW of Idyllwild, CA"
nc75226432,2025-08-20T22:02:35.660Z,38.84,-122.81,2.10,0.71,"8 km WNW of Cobb, CA"
us6000r2ne,2025-08-20T22:01:32.315Z,65.40,-167.84,10.00,2.60,"26 km SSE of Wales, Alaska"
av93725348,2025-08-20T21:52:49.910Z,58.20,-155.25,2.41,-0.69,"84 km NW of Karluk, Alaska"
ak025ao1hsge,2025-08-20T21:52:12.300Z,64.76,-149.08,16.60,2.30,"17 km N of Four Mile Road, Alaska"
nn00902887,2025-08-20T21:49:59.348Z,36.69,-116.31,3.90,0.40,"47 km ESE of Beatty, Nevada"
ci41270144,2025-08-20T21:47:37.630Z,34.36,-117.09,5.51,1.05,"15 km SW of Lucerne Valley, CA"
us6000r2m1,2025-08-20T21:39:05.299Z,2.81,92.21,10.00,4.40,off the west coast of northern Sumatra
mb90108268,2025-08-20T21:38:58.410Z,45.09,-111.72,-2.00,1.14,"28 km SE of Virginia City, Montana"
ci41270128,2025-08-20T21:35:00.710Z,33.54,-116.72,4.21,-0.02,"5 km WSW of Anza, CA"
nc75226427,2025-08-20T21:34:47.900Z,40.24,-124.13,15.21,1.47,"16 km SE of Petrolia, CA"
us7000qwc7,2025-08-20T21:32:01.737Z,6.00,125.99,152.42,4.20,"33 km ESE of Lamitan, Philippines"
ok2025qhru,2025-08-20T21:30:44.659Z,34.51,-97.22,0.00,1.11,"9 km W of Davis, Oklahoma"
av93725318,2025-08-20T21:29:53.070Z,60.02,-153.07,0.91,-0.91,"63 km ENE of Pedro Bay, Alaska"
ak025ao1cwps,2025-08-20T21:29:34.725Z,64.74,-149.10,22.50,1.30,"14 km N of Four Mile Road, Alaska"
us6000r2l7,2025-08-20T21:24:55.732Z,43.47,147.53,41.22,5.10,"74 km ESE of Shikotan, Russia"
av93725293,2025-08-20T21:21:08.170Z,54.74,-164.02,6.79,0.12,"40 km WSW of False Pass, Alaska"
uw62174171,2025-08-20T21:20:20.390Z,46.87,-121.71,-0.40,0.32,"27 km ENE of Ashford, Washington"
ak025ao18jv7,2025-08-20T21:09:01.951Z,64.75,-149.19,12.00,0.60,"16 km N of Four Mile Road, Alaska"
ci41270112,2025-08-20T21:06:45.820Z,33.53,-116.73,3.82,0.14,"6 km WSW of Anza, CA"
ak025ao17l57,2025-08-20T21:04:51.955Z,64.79,-149.06,10.50,0.50,"20 km N of Four Mile Road, Alaska"
ak025ao16n2p,2025-08-20T21:00:10.413Z,64.72,-149.07,19.10,0.80,"13 km N of Four Mile Road, Alaska"
nc75226422,2025-08-20T20:54:31.500Z,38.84,-122.81,2.10,0.72,"8 km WNW of Cobb, CA"
ci41270104,2025-08-20T20:53:03.650Z,33.17,-116.57,15.83,0.96,"10 km NNE of Julian, CA"
ak025ao0vadg,2025-08-20T20:47:13.641Z,64.75,-149.09,16.60,0.80,"16 km N of Four Mile Road, Alaska"
nc75226417,2025-08-20T20:46:57.410Z,38.78,-122.74,1.09,1.02,"1 km E of The Geysers, CA"
nn00902910,2025-08-20T20:46:54.737Z,36.77,-116.25,9.10,-0.50,"47 km ESE of Beatty, Nevada"
nc75226407,2025-08-20T20:36:15.750Z,38.82,-122.80,2.97,1.07,"6 km NNW of The Geysers, CA"
ak025ao0swgd,2025-08-20T20:35:26.663Z,64.71,-149.24,12.50,4.10,"13 km NNW of Four Mile Road, Alaska"
av93725213,2025-08-20T20:35:25.150Z,61.33,-152.24,-0.53,0.05,"65 km WNW of Beluga, Alaska"
us6000r2l2,2025-08-20T20:35:02.901Z,-18.24,-175.25,236.65,4.40,"141 km WNW of Neiafu, Tonga"
ak025ao0skio,2025-08-20T20:34:45.719Z,64.73,-149.05,12.60,3.30,"14 km NNE of Four Mile Road, Alaska"
tx2025qjplxx,2025-08-20T20:28:29.527Z,32.40,-102.05,8.84,0.70,"34 km WSW of Ackerly, Texas"
mb90108263,2025-08-20T20:27:30.850Z,44.89,-112.92,11.68,1.03,"38 km NW of Lima, Montana"
ak025ao0psmw,2025-08-20T20:21:50.964Z,63.10,-150.77,128.60,2.20,"66 km N of Petersville, Alaska"
ak025ao0p1rq,2025-08-20T20:18:02.479Z,59.81,-153.29,127.00,2.50,"45 km E of Pedro Bay, Alaska"
av93725168,2025-08-20T20:16:17.970Z,58.49,-154.44,4.89,-0.03,"101 km WNW of Aleneva, Alaska"
av93725163,2025-08-20T20:16:10.360Z,61.32,-152.24,0.86,-0.80,"65 km WNW of Beluga, Alaska"
nc75226392,2025-08-20T20:02:17.530Z,38.84,-122.81,2.36,0.29,"8 km WNW of Cobb, CA"
ak025ao0brcr,2025-08-20T19:56:02.518Z,59.51,-153.78,134.90,1.20,"35 km SSE of Pedro Bay, Alaska"
us7000qwc2,2025-08-20T19:55:50.582Z,-17.40,-171.93,10.00,4.50,"255 km SE of Hihifo, Tonga"
nc75226387,2025-08-20T19:54:21.460Z,38.84,-122.82,2.00,0.84,"9 km WNW of Cobb, CA"
us6000r2kl,2025-08-20T19:49:40.072Z,52.80,159.22,71.83,4.60,"49 km SE of Petropavlovsk-Kamchatsky, Russia"
hv74756627,2025-08-20T19:47:25.710Z,19.30,-155.25,2.28,1.79,"15 km S of Volcano, Hawaii"
nc75226382,2025-08-20T19:42:00.540Z,38.84,-122.81,2.14,0.72,"8 km WNW of Cobb, CA"
nc75226377,2025-08-20T19:41:34.160Z,38.84,-122.81,2.22,1.63,"8 km WNW of Cobb, CA"
ak025ao08597,2025-08-20T19:39:16.432Z,61.33,-150.11,35.40,1.30,"7 km WSW of Point MacKenzie, Alaska"
ci41270048,2025-08-20T19:33:38.160Z,34.44,-117.90,8.94,0.00,"7 km S of Pearblossom, CA"
nc75226372,2025-08-20T19:31:35.840Z,38.84,-122.80,2.11,1.04,"7 km WNW of Cobb, CA"
nc75226367,2025-08-20T19:28:49.610Z,38.82,-122.80,2.87,1.69,"6 km NNW of The Geysers, CA"
nc75226362,2025-08-20T19:24:38.520Z,38.83,-122.80,2.20,-0.08,"7 km W of Cobb, CA"
ak025ao041ex,2025-08-20T19:20:00.410Z,62.62,-151.24,85.70,1.30,"27 km WNW of Petersville, Alaska"
ci41270016,2025-08-20T19:19:35.480Z,33.87,-117.50,-0.44,1.35,"2 km ESE of Home Gardens, CA"
uu80114231,2025-08-20T19:18:11.880Z,44.80,-110.85,8.01,1.41,"23 km SSW of Mammoth, Wyoming"
ci41269984,2025-08-20T19:00:59.580Z,33.87,-117.50,-0.50,0.91,"2 km ESE of Home Gardens, CA"
ci37741780,2025-08-20T19:00:53.600Z,34.98,-118.18,-0.91,1.42,"8 km S of Mojave, CA"
av93725018,2025-08-20T18:59:53.620Z,58.34,-154.70,4.63,0.19,"87 km N of Karluk, Alaska"
ci41269976,2025-08-20T18:56:14.650Z,33.66,-116.94,11.89,0.84,"10 km SSE of Hemet, CA"
uu80114226,2025-08-20T18:55:47.920Z,44.80,-110.85,5.47,0.90,"23 km SSW of Mammoth, Wyoming"
nn00902909,2025-08-20T18:55:06.522Z,36.76,-116.26,9.20,-0.50,"47 km ESE of Beatty, Nevada"
tx2025qjming,2025-08-20T18:54:02.936Z,32.01,-101.74,6.96,0.90,"14 km SSE of Stanton, Texas"
tx2025qjmfvs,2025-08-20T18:50:55.189Z,32.01,-101.74,8.22,1.00,"14 km SSE of Stanton, Texas"
ok2025qhml,2025-08-20T18:48:25.550Z,35.64,-98.03,4.65,1.51,"9 km ENE of Calumet, Oklahoma"
nc75226357,2025-08-20T18:47:12.140Z,38.82,-122.84,2.33,0.26,"9 km NW of The Geysers, CA"
ak025anzn4pc,2025-08-20T18:41:11.522Z,61.66,-150.86,56.90,1.70,"22 km NW of Susitna, Alaska"
nc75226352,2025-08-20T18:40:15.120Z,38.84,-122.79,2.35,0.69,"6 km WNW of Cobb, CA"
nc75226347,2025-08-20T18:38:59.270Z,35.50,-120.80,7.48,1.29,"10 km NE of Cayucos, CA"
uw62174031,2025-08-20T18:34:02.420Z,46.38,-123.56,-0.41,1.33,"5 km NE of Grays River, Washington"
us7000qwc0,2025-08-20T18:33:19.169Z,13.55,-91.02,35.00,4.20,"46 km SSW of Puerto San José, Guatemala"
ak025anzl8w9,2025-08-20T18:32:32.735Z,60.25,-139.63,6.70,1.30,"78 km N of Yakutat, Alaska"
av93724978,2025-08-20T18:29:49.480Z,54.75,-163.99,-0.61,0.35,"38 km WSW of False Pass, Alaska"
av93724968,2025-08-20T18:19:38.710Z,61.29,-152.35,2.79,-0.61,"69 km WNW of Tyonek, Alaska"
ci37739204,2025-08-20T18:19:20.810Z,36.11,-117.91,4.18,0.41,"8 km NNE of Coso Junction, CA"
ci41269816,2025-08-20T18:19:18.190Z,35.83,-117.65,8.01,0.27,"23 km N of Ridgecrest, CA"
ci41269632,2025-08-20T18:07:59.870Z,36.12,-117.91,4.04,1.53,"9 km NNE of Coso Junction, CA"
uu80114216,2025-08-20T18:04:06.410Z,37.48,-113.58,2.74,1.83,"8 km NNE of Central, Utah"
ci41269424,2025-08-20T17:42:58.460Z,35.49,-118.29,3.01,1.40,"21 km ESE of Bodfish, CA"
nc75226317,2025-08-20T17:42:16.290Z,38.84,-122.79,2.40,0.32,"6 km WNW of Cobb, CA"
ak025anz1cy3,2025-08-20T17:39:54.034Z,59.81,-151.19,41.30,0.90,"10 km NE of Fritz Creek, Alaska"
av93724923,2025-08-20T17:38:39.970Z,60.01,-153.07,1.49,-0.96,"62 km ENE of Pedro Bay, Alaska"
av93724918,2025-08-20T17:36:00.880Z,61.48,-151.93,0.57,0.10,"59 km NW of Beluga, Alaska"
ak025anz0a7x,2025-08-20T17:34:52.132Z,60.03,-152.51,82.20,0.80,"44 km WNW of Happy Valley, Alaska"
us6000r2k6,2025-08-20T17:28:58.539Z,-8.07,118.00,214.17,4.50,"68 km NE of Pototano, Indonesia"
nc75226307,2025-08-20T17:27:44.130Z,38.84,-122.84,1.19,1.02,"10 km NW of The Geysers, CA"
us6000r2jf,2025-08-20T17:25:19.342Z,53.02,159.75,59.69,4.60,"75 km E of Petropavlovsk-Kamchatsky, Russia"
ci37551269,2025-08-20T17:24:42.840Z,36.03,-117.77,2.54,-0.37,"16 km E of Coso Junction, CA"
ci40404018,2025-08-20T17:24:20.070Z,36.02,-117.77,1.64,0.06,"15 km NE of Little Lake, CA"
us6000r2hj,2025-08-20T17:13:18.581Z,-30.15,-177.80,10.00,5.00,"Kermadec Islands, New Zealand"
nc75226297,2025-08-20T17:11:47.880Z,38.79,-122.72,1.83,0.22,"2 km WNW of Anderson Springs, CA"
us7000qura,2025-08-20T17:01:48.429Z,16.99,-94.70,115.39,4.00,"9 km N of Santa María Chimalapa, Mexico"
av93724848,2025-08-20T16:58:55.220Z,60.03,-153.07,-1.89,-0.47,"64 km ENE of Pedro Bay, Alaska"
nc75226287,2025-08-20T16:52:44.810Z,37.92,-122.13,9.62,1.44,"4 km  of Lafayette, CA"
ci40403978,2025-08-20T16:49:54.900Z,33.65,-116.77,11.96,0.60,"10 km SSW of Idyllwild, CA"
us6000r2cf,2025-08-20T16:44:09.891Z,50.49,157.82,35.00,4.70,"121 km E of Severo-Kuril’sk, Russia"
av93048824,2025-08-20T16:30:54.940Z,61.84,-144.72,5.75,0.60,"18 km NE of Kenny Lake, Alaska"
nc75226282,2025-08-20T16:28:44.230Z,38.79,-122.75,1.86,0.38,"1 km NE of The Geysers, CA"
ci40403946,2025-08-20T16:28:12.040Z,34.34,-116.85,-1.60,1.26,"9 km N of Big Bear City, CA"
av93724798,2025-08-20T16:24:39.950Z,58.43,-154.78,5.20,-0.33,"98 km NNW of Karluk, Alaska"
nc75226277,2025-08-20T16:18:30.690Z,37.82,-122.05,8.43,1.05,"4 km SSW of Alamo, CA"
ci40403930,2025-08-20T16:10:48.380Z,33.23,-116.74,10.89,0.97,"3 km ESE of Lake Henshaw, CA"
ak025any8n8g,2025-08-20T16:05:57.129Z,62.44,-150.63,70.00,1.30,"9 km SE of Petersville, Alaska"
ak025any8dyq,2025-08-20T16:04:36.989Z,61.14,-150.86,45.80,1.20,"12 km E of Beluga, Alaska"
ci40403914,2025-08-20T16:02:34.100Z,33.00,-116.23,8.60,0.81,"18 km SSW of Ocotillo Wells, CA"
av93724748,2025-08-20T15:57:50.780Z,60.05,-153.11,-2.90,-0.25,"63 km ENE of Pedro Bay, Alaska"
nc75226267,2025-08-20T15:56:59.180Z,37.45,-118.37,7.91,1.48,"8 km NNE of Dixon Lane-Meadow Creek, CA"
us7000qwc1,2025-08-20T15:55:17.045Z,51.83,159.18,56.39,4.30,"132 km SSE of Vilyuchinsk, Russia"
tx2025qjgkbh,2025-08-20T15:54:46.680Z,32.36,-102.17,7.67,1.50,"34 km E of McKinney Acres, Texas"
ak025anxxoou,2025-08-20T15:54:44.100Z,64.50,-146.90,8.20,3.00,"3 km S of Salcha, Alaska"
uw62173976,2025-08-20T15:52:03.070Z,45.93,-122.24,-1.11,1.21,"14 km ENE of Yacolt, Washington"
av93724738,2025-08-20T15:49:13.400Z,58.17,-155.38,1.76,-0.47,"86 km NW of Karluk, Alaska"
ak025anxvwr9,2025-08-20T15:46:13.996Z,61.59,-146.43,5.50,2.10,"48 km SSE of Nelchina, Alaska"
nc75226262,2025-08-20T15:43:53.370Z,37.46,-118.39,6.66,2.54,"8 km NNE of Dixon Lane-Meadow Creek, CA"
av93724728,2025-08-20T15:43:44.060Z,60.01,-153.07,-0.68,-0.83,"63 km ENE of Pedro Bay, Alaska"
ci40403882,2025-08-20T15:37:23.550Z,33.65,-116.77,10.57,0.93,"10 km SSW of Idyllwild, CA"
us6000r2c6,2025-08-20T15:35:35.422Z,11.85,125.90,10.00,4.90,"49 km E of Sulat, Philippines"
tx2025qjften,2025-08-20T15:35:11.399Z,32.36,-102.07,8.25,1.20,"36 km NW of Stanton, Texas"
ak025anxrx4f,2025-08-20T15:27:53.752Z,61.39,-150.45,50.40,1.00,"17 km S of Susitna, Alaska"
us6000r2c5,2025-08-20T15:27:28.698Z,34.96,23.32,48.73,4.50,"44 km SW of Palaióchora, Greece"
us6000r2c2,2025-08-20T15:14:15.916Z,-21.40,-179.33,591.72,4.40,Fiji region
us6000r2by,2025-08-20T15:06:59.460Z,-3.85,-76.26,111.98,4.90,"45 km SSE of Alianza Cristiana, Peru"
uw62173941,2025-08-20T14:53:05.810Z,47.62,-121.77,15.27,0.98,"10 km ENE of Fall City, Washington"
tx2025qjefbz,2025-08-20T14:48:38.906Z,32.35,-102.07,7.20,0.60,"35 km NW of Stanton, Texas"
us7000qwbt,2025-08-20T14:39:14.411Z,-18.61,65.32,10.00,4.50,"233 km ENE of Port Mathurin, Mauritius"
nn00902872,2025-08-20T14:36:29.008Z,36.77,-116.25,9.00,-0.50,"47 km ESE of Beatty, Nevada"
uw62173901,2025-08-20T14:18:54.440Z,48.73,-123.79,21.59,2.09,"8 km SW of Duncan, Canada"
nc75226257,2025-08-20T14:10:20.640Z,38.76,-122.73,1.98,0.26,"3 km SE of The Geysers, CA"
ak025anx1k0m,2025-08-20T14:04:53.347Z,61.24,-147.53,17.30,1.40,"61 km NW of Tatitlek, Alaska"
nc75226252,2025-08-20T14:03:56.870Z,37.62,-118.85,4.99,0.10,"11 km ESE of Mammoth Lakes, CA"
av93724588,2025-08-20T14:00:19.560Z,61.29,-152.24,0.93,-0.68,"64 km WNW of Tyonek, Alaska"
nc75226242,2025-08-20T13:50:37.020Z,40.27,-124.91,6.16,2.28,"53 km W of Petrolia, CA"
ci40403826,2025-08-20T13:37:27.780Z,33.23,-116.74,10.83,0.41,"3 km ESE of Lake Henshaw, CA"
hv74756527,2025-08-20T13:30:58.600Z,19.16,-155.48,29.92,2.36,"4 km S of Pāhala, Hawaii"
ak025anwk2xs,2025-08-20T13:23:00.483Z,59.50,-159.27,7.30,1.90,"44 km WNW of Aleknagik, Alaska"
us6000r2be,2025-08-20T13:18:17.303Z,53.00,159.88,56.93,4.40,"84 km E of Petropavlovsk-Kamchatsky, Russia"
nc75226237,2025-08-20T13:05:39.740Z,37.54,-118.82,4.46,0.32,"13 km WSW of Toms Place, CA"
mb90108258,2025-08-20T13:02:39.370Z,45.73,-111.87,8.09,1.25,"7 km WNW of Harrison, Montana"
nc75226232,2025-08-20T12:55:22.220Z,38.84,-122.79,1.34,0.50,"6 km WNW of Cobb, CA"
us6000r2b3,2025-08-20T12:54:57.751Z,-6.45,107.25,35.00,4.90,"23 km SSE of Cikarang, Indonesia"
uu80114206,2025-08-20T12:53:41.230Z,44.80,-110.85,7.77,0.80,"23 km SSW of Mammoth, Wyoming"
uu80114201,2025-08-20T12:42:16.890Z,38.83,-111.42,14.05,0.90,"17 km WSW of Emery, Utah"
ci40403762,2025-08-20T12:28:23.540Z,33.23,-116.74,12.14,0.61,"3 km SE of Lake Henshaw, CA"
tx2025qizleu,2025-08-20T12:24:52.913Z,32.37,-102.11,6.71,0.70,"40 km ENE of McKinney Acres, Texas"
ak025anvya6w,2025-08-20T12:21:30.308Z,61.78,-149.90,33.90,2.50,"7 km ENE of Willow, Alaska"
nn00902867,2025-08-20T12:16:39.770Z,36.76,-116.25,8.90,-0.50,"47 km ESE of Beatty, Nevada"
uu80114196,2025-08-20T12:10:37.770Z,44.80,-110.85,10.31,2.17,"22 km SSW of Mammoth, Wyoming"
av93724488,2025-08-20T12:10:26.250Z,60.05,-153.08,0.36,-0.79,"64 km ENE of Pedro Bay, Alaska"
ok2025qgzb,2025-08-20T12:02:27.039Z,35.63,-98.03,6.87,2.39,"8 km ENE of Calumet, Oklahoma"
uu80114191,2025-08-20T12:01:07.150Z,44.80,-110.87,8.10,1.00,"23 km SSW of Mammoth, Wyoming"
ak025anvkbet,2025-08-20T11:56:14.133Z,64.53,-149.32,7.70,0.90,"11 km WSW of Nenana, Alaska"
uw62173841,2025-08-20T11:55:49.380Z,47.70,-120.19,2.43,1.45,"2 km NNE of Entiat, Washington"
ak025anvjad3,2025-08-20T11:51:33.997Z,61.88,-151.14,82.40,1.60,"18 km SE of Skwentna, Alaska"
uu80114186,2025-08-20T11:50:04.960Z,44.80,-110.86,9.55,0.58,"23 km SSW of Mammoth, Wyoming"
nc75226227,2025-08-20T11:41:52.690Z,38.84,-122.78,2.08,0.34,"5 km WNW of Cobb, CA"
nc75226222,2025-08-20T11:38:29.260Z,38.78,-122.73,0.94,1.25,"3 km E of The Geysers, CA"
ak025anvf63l,2025-08-20T11:32:12.494Z,60.07,-152.91,106.60,0.90,"66 km W of Happy Valley, Alaska"
ci40403754,2025-08-20T11:29:54.450Z,33.20,-116.21,9.80,2.07,"10 km NW of Ocotillo Wells, CA"
uu80114181,2025-08-20T11:29:07.200Z,44.80,-110.86,8.21,0.76,"22 km SSW of Mammoth, Wyoming"
av93048694,2025-08-20T11:11:03.880Z,53.84,-166.84,6.03,-0.48,"20 km WSW of Dutch Harbor, Alaska"
ak025anva8q2,2025-08-20T11:09:13.909Z,58.69,-151.21,0.00,1.90,"81 km SSE of Port Graham, Alaska"
ok2025qgwz,2025-08-20T10:59:31.670Z,35.63,-98.04,7.73,0.95,"8 km ENE of Calumet, Oklahoma"
nn00902862,2025-08-20T10:52:54.409Z,36.81,-115.86,0.00,0.30,"31 km NNW of Indian Springs, Nevada"
tx2025qiwgyv,2025-08-20T10:49:29.396Z,31.68,-104.35,6.41,0.90,"54 km S of Whites City, New Mexico"
ak025anuwtk9,2025-08-20T10:46:51.935Z,59.69,-152.09,55.40,1.10,"17 km WSW of Anchor Point, Alaska"
us6000r2an,2025-08-20T10:43:34.147Z,-6.05,127.75,398.64,4.20,"264 km S of Ambon, Indonesia"
ci40403738,2025-08-20T10:32:33.270Z,33.24,-116.73,10.54,0.48,"3 km ESE of Lake Henshaw, CA"
tx2025qivokr,2025-08-20T10:28:11.519Z,31.69,-104.32,6.77,1.00,"53 km S of Whites City, New Mexico"
av93724358,2025-08-20T10:22:09.030Z,58.16,-155.25,0.43,-0.46,"80 km NW of Karluk, Alaska"
ak025anurgh7,2025-08-20T10:21:49.557Z,59.97,-152.21,195.50,2.00,"26 km W of Happy Valley, Alaska"
av93048689,2025-08-20T10:19:17.590Z,53.84,-166.84,6.80,-0.64,"20 km WSW of Dutch Harbor, Alaska"
ci40403730,2025-08-20T10:17:55.270Z,33.50,-116.90,11.42,0.46,"7 km NNW of Aguanga, CA"
ci40403722,2025-08-20T10:15:45.940Z,33.47,-116.55,7.27,0.90,"14 km SE of Anza, CA"
ak025anuphh2,2025-08-20T10:12:29.341Z,60.96,-152.63,23.60,1.40,"78 km WNW of Nikiski, Alaska"
ci40403714,2025-08-20T10:11:34.620Z,35.71,-117.51,10.02,0.69,"12 km SW of Searles Valley, CA"
ak025anunxvc,2025-08-20T10:05:08.724Z,64.77,-149.15,17.70,0.60,"18 km N of Four Mile Road, Alaska"
ak025anun5u0,2025-08-20T10:01:45.365Z,60.93,-153.00,149.60,0.70,"97 km WNW of Nikiski, Alaska"
nn00902859,2025-08-20T09:56:04.064Z,38.18,-117.81,10.80,1.20,"35 km SE of Mina, Nevada"
nn00902855,2025-08-20T09:50:12.861Z,36.81,-115.86,6.10,1.50,"31 km NNW of Indian Springs, Nevada"
nn00902854,2025-08-20T09:49:50.448Z,39.06,-119.01,7.40,1.00,"15 km ENE of Yerington, Nevada"
us6000r2ag,2025-08-20T09:40:43.506Z,-8.91,124.25,103.09,4.60,"35 km NNW of Pante Makasar, Timor Leste"
ak025anu8th9,2025-08-20T09:34:53.642Z,62.56,-151.10,79.00,2.30,"18 km WNW of Petersville, Alaska"
av93724283,2025-08-20T09:31:03.530Z,61.32,-152.24,2.33,-0.26,"65 km WNW of Beluga, Alaska"
nc75226207,2025-08-20T09:24:12.160Z,38.82,-122.82,1.97,0.96,"7 km NW of The Geysers, CA"
ci40403706,2025-08-20T09:23:44.960Z,33.96,-116.68,16.66,2.48,"11 km ENE of Cabazon, CA"
ci40403698,2025-08-20T09:18:25.180Z,33.66,-116.77,11.14,0.70,"10 km SSW of Idyllwild, CA"
nm60613156,2025-08-20T09:18:17.420Z,36.51,-89.55,8.40,1.47,"5 km ESE of Marston, Missouri"
ci40403690,2025-08-20T09:17:55.520Z,32.91,-116.26,12.60,0.95,"27 km ENE of Pine Valley, CA"
tx2025qitepm,2025-08-20T09:16:12.385Z,32.36,-102.09,7.06,0.60,"37 km NW of Stanton, Texas"
ci40403682,2025-08-20T09:16:01.320Z,34.40,-116.79,4.53,0.96,"16 km NNE of Big Bear City, CA"
ci37551261,2025-08-20T09:16:01.170Z,33.67,-116.73,15.29,0.45,"7 km S of Idyllwild, CA"
ak025anu4j3n,2025-08-20T09:15:00.488Z,54.52,-160.17,32.00,2.10,"93 km SSE of Sand Point, Alaska"
ak025anu4iqc,2025-08-20T09:14:47.881Z,60.64,-149.63,29.20,1.80,"20 km NNE of Cooper Landing, Alaska"
us6000r2ab,2025-08-20T09:12:00.265Z,-7.03,129.79,117.66,4.50,"Kepulauan Babar, Indonesia"
av93724238,2025-08-20T09:11:42.120Z,61.33,-152.24,-0.54,0.27,"65 km WNW of Beluga, Alaska"
nc75226192,2025-08-20T09:02:20.860Z,37.50,-118.83,2.47,0.50,"15 km WSW of Toms Place, CA"
ak025antqi59,2025-08-20T08:49:08.450Z,58.98,-154.50,117.20,1.30,"53 km SSE of Kokhanok, Alaska"
uu80114176,2025-08-20T08:47:37.320Z,37.49,-113.58,10.98,1.26,"8 km NNE of Central, Utah"
us6000r2a8,2025-08-20T08:39:03.849Z,-24.40,179.96,515.99,4.40,south of the Fiji Islands
mb90108058,2025-08-20T08:36:24.710Z,44.83,-112.92,6.56,1.73,"33 km NW of Lima, Montana"
mb90108053,2025-08-20T08:35:47.590Z,44.83,-112.93,6.28,1.75,"34 km NW of Lima, Montana"
nc75226187,2025-08-20T08:32:48.580Z,38.84,-122.78,1.66,1.77,"5 km WNW of Cobb, CA"
nc75226182,2025-08-20T08:23:57.680Z,38.78,-122.73,1.75,0.28,"3 km E of The Geysers, CA"
ci40403666,2025-08-20T08:20:17.230Z,35.78,-117.59,7.26,0.84,"17 km W of Searles Valley, CA"
ak025antjgks,2025-08-20T08:16:22.209Z,61.69,-149.59,35.00,1.60,"7 km N of Meadow Lakes, Alaska"
pr2025232001,2025-08-20T08:14:37.390Z,19.73,-68.85,14.00,3.76,"77 km NE of Samaná, Dominican Republic"
